date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
1994-11-05,75,Dance Naked,John Mellencamp,89.0,75,2,happy
1994-11-05,76,5-4-3-2 (Yo! Time Is Up),Jade,72.0,72,7,happy
1994-11-05,77,Good Enough,Sarah McLachlan,82.0,77,5,sad
1994-11-05,78,Romantic Call,Patra Featuring Yo-Yo,74.0,55,13,happy
1994-11-05,79,Right Beside You,Sophie B. Hawkins,73.0,56,12,happy
1994-11-05,80,The Way She Loves Me,Richard Marx,77.0,20,17,happy
1994-11-05,81,Watermelon Crawl,Tracy Byrd,85.0,81,3,happy
1994-11-05,82,Be Happy,Mary J. Blige,,82,1,happy
1994-11-05,83,Always In My Heart,Tevin Campbell,79.0,20,20,happy
1994-11-05,84,9th Wonder (Slicker This Year),Digable Planets,80.0,80,4,happy
1994-11-05,85,Get Ready For This,2 Unlimited,,76,8,happy
1994-11-05,86,Take It Easy,Mad Lion,87.0,69,15,happy
1994-11-05,87,Supernova,Liz Phair,96.0,87,4,energetic
1994-11-05,88,Booti Call,BLACKstreet,84.0,34,20,happy
1994-11-05,89,Tic Toc,Lords Of The Underground,92.0,89,2,happy
1994-11-05,90,Shut Up And Kiss Me,Mary Chapin Carpenter,93.0,90,2,happy
1994-11-05,91,The Lion Sleeps Tonight (Wimoweh),The Tokens,83.0,51,12,sad
1994-11-05,92,I See It Now,Tracy Lawrence,,92,1,sad
1994-11-05,93,You Don't Know Nothin',For Real,88.0,88,4,sad
1994-11-05,94,Whipped,Jon Secada,76.0,65,8,happy
1994-11-05,95,Hit By Love,CeCe Peniston,,95,1,happy
1994-11-05,96,Am I Wrong,Love Spit Love,98.0,83,9,happy
1994-11-05,97,Through The Rain,Tanya Blount,95.0,90,5,happy
1994-11-05,98,Hungah,Karyn White,91.0,78,7,happy
1994-11-05,99,Third Rock From The Sun,Joe Diffie,90.0,84,9,happy
1994-11-05,100,Word Is Bond,Brand Nubian,94.0,94,2,happy
1994-10-01,1,I'll Make Love To You,Boyz II Men,1.0,1,8,happy
1994-10-01,2,Endless Love,Luther Vandross & Mariah Carey,3.0,2,4,sad
1994-10-01,3,All I Wanna Do,Sheryl Crow,7.0,3,9,happy
1994-10-01,4,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,2.0,1,22,sad
1994-10-01,5,When Can I See You,Babyface,4.0,4,16,happy
1994-10-01,6,Wild Night,John Mellencamp With Me'Shell Ndegeocello,6.0,3,19,happy
1994-10-01,7,Stroke You Up,Changing Faces,5.0,3,10,happy
1994-10-01,8,At Your Best (You Are Love),Aaliyah,12.0,8,5,sad
1994-10-01,9,Never Lie,Immature,16.0,9,10,sad
1994-10-01,10,This D.J.,Warren G,10.0,9,11,happy
1994-10-01,11,Don't Turn Around,Ace Of Base,11.0,4,22,happy
1994-10-01,12,Fantastic Voyage,Coolio,9.0,3,18,happy
1994-10-01,13,100% Pure Love,Crystal Waters,14.0,13,19,happy
1994-10-01,14,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,8.0,4,20,sad
1994-10-01,15,Shine,Collective Soul,13.0,11,22,sad
1994-10-01,16,Another Night,Real McCoy,23.0,16,6,happy
1994-10-01,17,Tootsee Roll,69 Boyz,18.0,15,13,happy
1994-10-01,18,Far Behind,Candlebox,22.0,18,6,happy
1994-10-01,19,Lucky One,Amy Grant,21.0,19,8,happy
1994-10-01,20,Flava In Ya Ear,Craig Mack,20.0,20,8,happy
1994-10-01,21,If You Go,Jon Secada,17.0,10,22,happy
1994-10-01,22,I Swear,All-4-One,15.0,1,24,sad
1994-10-01,23,Bop Gun (One Nation),Ice Cube Featuring George Clinton,24.0,23,10,happy
1994-10-01,24,"December 1963 (Oh, What A Night)",The 4 Seasons,29.0,24,8,happy
1994-10-01,25,Come To My Window,Melissa Etheridge,25.0,25,32,happy
1994-10-01,26,"What's The Frequency, Kenneth?",R.E.M.,54.0,26,2,happy
1994-10-01,27,Funkdafied,Da Brat,19.0,6,18,happy
1994-10-01,28,"Circle Of Life (From ""The Lion King"")",Elton John,34.0,28,6,sad
1994-10-01,29,I'd Give Anything,Gerald Levert,30.0,28,9,sad
1994-10-01,30,You Mean The World To Me,Toni Braxton,28.0,7,27,happy
1994-10-01,31,Prayer For The Dying,Seal,26.0,21,17,happy
1994-10-01,32,Juicy/Unbelievable,The Notorious B.I.G.,33.0,32,6,happy
1994-10-01,33,Letitgo,Prince,31.0,31,7,happy
1994-10-01,34,I'll Stand By You,Pretenders,40.0,34,8,sad
1994-10-01,35,I'm The Only One,Melissa Etheridge,44.0,35,9,happy
1994-10-01,36,Body & Soul,Anita Baker,37.0,36,5,sad
1994-10-01,37,The Way She Loves Me,Richard Marx,27.0,20,12,happy
1994-10-01,38,Crazy,Aerosmith,35.0,17,20,happy
1994-10-01,39,Anytime You Need A Friend,Mariah Carey,36.0,12,19,sad
1994-10-01,40,"Any Time, Any Place/And On And On",Janet Jackson,32.0,2,19,sad
1994-10-01,41,Love Is All Around,Wet Wet Wet,43.0,41,13,sad
1994-10-01,42,Do You Wanna Get Funky,C+C Music Factory,41.0,40,10,happy
1994-10-01,43,Closer,Nine Inch Nails,42.0,42,17,happy
1994-10-01,44,I Miss You,Aaron Hall,38.0,14,21,happy
1994-10-01,45,None Of Your Business,Salt-N-Pepa,53.0,45,11,happy
1994-10-01,46,Back & Forth,Aaliyah,39.0,5,23,happy
1994-10-01,47,The Sign,Ace Of Base,48.0,1,40,happy
1994-10-01,48,Action,Terror Fabulous Featuring Nadine Sutherland,47.0,43,11,sad
1994-10-01,49,Always,Erasure,46.0,20,23,happy
1994-10-01,50,Nuttin' But Love,Heavy D & The Boyz,51.0,40,14,happy
1994-10-01,51,Thuggish Ruggish Bone,Bone Thugs-N-Harmony,60.0,51,3,happy
1994-10-01,52,You Better Wait,Steve Perry,45.0,29,12,happy
1994-10-01,53,Fade Into You,Mazzy Star,55.0,53,5,sad
1994-10-01,54,"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan,94.0,54,2,happy
1994-10-01,55,Back In The Day,Ahmad,49.0,26,19,happy
1994-10-01,56,Right Beside You,Sophie B. Hawkins,61.0,56,7,happy
1994-10-01,57,"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,63.0,57,6,happy
1994-10-01,58,Always In My Heart,Tevin Campbell,52.0,20,15,happy
1994-10-01,59,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,77.0,59,3,happy
1994-10-01,60,But It's Alright,Huey Lewis & The News,64.0,60,6,happy
1994-10-01,61,I Wanna Be Down,Brandy,,61,1,happy
1994-10-01,62,Booti Call,BLACKstreet,57.0,34,15,happy
1994-10-01,63,The Lion Sleeps Tonight (Wimoweh),The Tokens,58.0,51,7,sad
1994-10-01,64,Romantic Call,Patra Featuring Yo-Yo,56.0,55,8,happy
1994-10-01,65,You Gotta Be,Des'ree,68.0,65,5,happy
1994-10-01,66,Playaz Club,Rappin' 4-Tay,84.0,66,2,happy
1994-10-01,67,Afro Puffs,The Lady Of Rage,59.0,57,8,happy
1994-10-01,68,Whipped,Jon Secada,69.0,68,3,happy
1994-10-01,69,Short Dick Man,20 Fingers Featuring Gillette,76.0,69,4,happy
1994-10-01,70,Lucas With The Lid Off,Lucas,,70,1,happy
1994-10-01,71,What's Up,DJ Miko,66.0,58,16,happy
1994-10-01,72,Nappy Heads,Fugees,65.0,49,14,happy
1994-10-01,73,Sukiyaki,4PM,85.0,73,3,sad
1994-10-01,74,Can U Get Wit It,Usher,71.0,71,5,happy
1994-10-01,75,Backwater,Meat Puppets,70.0,47,17,happy
1994-10-01,76,Something's Always Wrong,Toad The Wet Sprocket,,76,1,happy
1994-10-01,77,I'll Take Her,Ill Al Skratch Featuring Brian McKnight,87.0,77,2,sad
1994-10-01,78,Take It Easy,Mad Lion,75.0,69,10,happy
1994-10-01,79,Good Times,Edie Brickell,62.0,60,7,sad
1994-10-01,80,5-4-3-2 (Yo! Time Is Up),Jade,90.0,80,2,happy
1994-10-01,81,Hungah,Karyn White,97.0,81,2,happy
1994-10-01,82,Give It Up,Public Enemy,73.0,33,12,happy
1994-10-01,83,Funky Y-2-C,The Puppies,74.0,40,14,happy
1994-10-01,84,Hip Hop Ride,Da Youngsta's,96.0,84,2,happy
1994-10-01,85,Am I Wrong,Love Spit Love,83.0,83,4,happy
1994-10-01,86,Selling The Drama,Live,81.0,43,18,happy
1994-10-01,87,Third Rock From The Sun,Joe Diffie,92.0,87,4,happy
1994-10-01,88,Don't Take The Girl,Tim McGraw,79.0,17,20,sad
1994-10-01,89,Weekend Love,Queen Latifah,82.0,70,11,happy
1994-10-01,90,The Right Kinda Lover,Patti LaBelle,86.0,61,14,happy
1994-10-01,91,Always,Bon Jovi,,91,1,sad
1994-10-01,92,Your Love Is A...,Whitehead Bros.,88.0,76,6,happy
1994-10-01,93,Undone - The Sweater Song,Weezer,,93,1,sad
1994-10-01,94,I Belong To You/How Many Ways,Toni Braxton,,94,1,sad
1994-10-01,95,Be My Baby Tonight,John Michael Montgomery,95.0,73,9,happy
1994-10-01,96,Sending My Love,Zhane,89.0,40,20,happy
1994-10-01,97,Games People Play,Inner Circle,93.0,84,5,happy
1994-10-01,98,Summer Bunnies,R. Kelly,72.0,55,7,happy
1994-10-01,99,"The Place Where You Belong (From ""Beverly Hills Cop III"")",Shai,91.0,34,18,happy
1994-10-01,100,Girls & Boys,Blur,78.0,59,15,happy
1994-09-03,1,I'll Make Love To You,Boyz II Men,1.0,1,4,happy
1994-09-03,2,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,2.0,1,18,sad
1994-09-03,3,Wild Night,John Mellencamp With Me'Shell Ndegeocello,4.0,3,15,happy
1994-09-03,4,Fantastic Voyage,Coolio,3.0,3,14,happy
1994-09-03,5,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,6.0,4,16,sad
1994-09-03,6,I Swear,All-4-One,5.0,1,20,sad
1994-09-03,7,Stroke You Up,Changing Faces,10.0,7,6,happy
1994-09-03,8,When Can I See You,Babyface,9.0,8,12,happy
1994-09-03,9,Funkdafied,Da Brat,8.0,6,14,happy
1994-09-03,10,Don't Turn Around,Ace Of Base,7.0,4,18,happy
1994-09-03,11,This D.J.,Warren G,11.0,11,7,happy
1994-09-03,12,Shine,Collective Soul,12.0,11,18,sad
1994-09-03,13,If You Go,Jon Secada,14.0,10,18,happy
1994-09-03,14,"Any Time, Any Place/And On And On",Janet Jackson,13.0,2,15,sad
1994-09-03,15,I Miss You,Aaron Hall,16.0,14,17,happy
1994-09-03,16,Back & Forth,Aaliyah,15.0,5,19,happy
1994-09-03,17,You Mean The World To Me,Toni Braxton,17.0,7,23,happy
1994-09-03,18,Anytime You Need A Friend,Mariah Carey,18.0,12,15,sad
1994-09-03,19,All I Wanna Do,Sheryl Crow,39.0,19,5,happy
1994-09-03,20,The Way She Loves Me,Richard Marx,20.0,20,8,happy
1994-09-03,21,100% Pure Love,Crystal Waters,25.0,21,15,happy
1994-09-03,22,Crazy,Aerosmith,21.0,17,16,happy
1994-09-03,23,Never Lie,Immature,31.0,23,6,sad
1994-09-03,24,Tootsee Roll,69 Boyz,27.0,24,9,happy
1994-09-03,25,Prayer For The Dying,Seal,22.0,21,13,happy
1994-09-03,26,Always In My Heart,Tevin Campbell,24.0,20,11,happy
1994-09-03,27,Back In The Day,Ahmad,29.0,26,15,happy
1994-09-03,28,Come To My Window,Melissa Etheridge,28.0,25,28,happy
1994-09-03,29,I'd Give Anything,Gerald Levert,33.0,29,5,sad
1994-09-03,30,You Better Wait,Steve Perry,30.0,29,8,happy
1994-09-03,31,"I'll Remember (From ""With Honors"")",Madonna,23.0,2,23,sad
1994-09-03,32,"Regulate (From ""Above The Rim"")",Warren G & Nate Dogg,19.0,2,20,happy
1994-09-03,33,Bop Gun (One Nation),Ice Cube Featuring George Clinton,36.0,33,6,happy
1994-09-03,34,Always,Erasure,26.0,20,19,happy
1994-09-03,35,Lucky One,Amy Grant,40.0,35,4,happy
1994-09-03,36,Flava In Ya Ear,Craig Mack,44.0,36,4,happy
1994-09-03,37,Far Behind,Candlebox,58.0,37,2,happy
1994-09-03,38,Your Body's Callin',R. Kelly,35.0,13,17,happy
1994-09-03,39,The Sign,Ace Of Base,32.0,1,36,happy
1994-09-03,40,Nuttin' But Love,Heavy D & The Boyz,42.0,40,10,happy
1994-09-03,41,Do You Wanna Get Funky,C+C Music Factory,41.0,41,6,happy
1994-09-03,42,Give It Up,Public Enemy,37.0,33,8,happy
1994-09-03,43,Action,Terror Fabulous Featuring Nadine Sutherland,43.0,43,7,sad
1994-09-03,44,Letitgo,Prince,38.0,38,3,happy
1994-09-03,45,Booti Call,BLACKstreet,45.0,34,11,happy
1994-09-03,46,Love Is All Around,Wet Wet Wet,47.0,46,9,sad
1994-09-03,47,Beautiful In My Eyes,Joshua Kadison,46.0,19,21,sad
1994-09-03,48,"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,34.0,6,28,happy
1994-09-03,49,Juicy/Unbelievable,The Notorious B.I.G.,62.0,49,2,happy
1994-09-03,50,"December 1963 (Oh, What A Night)",The 4 Seasons,64.0,50,4,happy
1994-09-03,51,The Lion Sleeps Tonight (Wimoweh),The Tokens,56.0,51,3,sad
1994-09-03,52,Body & Soul,Anita Baker,,52,1,sad
1994-09-03,53,Another Night,Real McCoy,77.0,53,2,happy
1994-09-03,54,"Circle Of Life (From ""The Lion King"")",Elton John,85.0,54,2,sad
1994-09-03,55,Summer Bunnies,R. Kelly,69.0,55,3,happy
1994-09-03,56,Closer,Nine Inch Nails,61.0,56,13,happy
1994-09-03,57,Nappy Heads,Fugees,54.0,49,10,happy
1994-09-03,58,Romantic Call,Patra Featuring Yo-Yo,55.0,55,4,happy
1994-09-03,59,I'll Stand By You,Pretenders,60.0,59,4,sad
1994-09-03,60,Don't Take The Girl,Tim McGraw,57.0,17,16,sad
1994-09-03,61,You Let Your Heart Go Too Fast,Spin Doctors,51.0,42,8,happy
1994-09-03,62,Funky Y-2-C,The Puppies,50.0,40,10,happy
1994-09-03,63,Willing To Forgive,Aretha Franklin,52.0,26,17,happy
1994-09-03,64,Girls & Boys,Blur,59.0,59,11,happy
1994-09-03,65,I'm The Only One,Melissa Etheridge,71.0,65,5,happy
1994-09-03,66,Good Times,Edie Brickell,79.0,66,3,sad
1994-09-03,67,"The Place Where You Belong (From ""Beverly Hills Cop III"")",Shai,53.0,34,14,happy
1994-09-03,68,Afro Puffs,The Lady Of Rage,65.0,57,4,happy
1994-09-03,69,At Your Best (You Are Love),Aaliyah,,69,1,sad
1994-09-03,70,Backwater,Meat Puppets,72.0,47,13,happy
1994-09-03,71,Selling The Drama,Live,70.0,43,14,happy
1994-09-03,72,None Of Your Business,Salt-N-Pepa,67.0,51,7,happy
1994-09-03,73,Sending My Love,Zhane,68.0,40,16,happy
1994-09-03,74,Fall Down,Toad The Wet Sprocket,63.0,33,14,happy
1994-09-03,75,The Right Kinda Lover,Patti LaBelle,73.0,61,10,happy
1994-09-03,76,Your Love Is A...,Whitehead Bros.,84.0,76,2,happy
1994-09-03,77,What's Up,DJ Miko,66.0,58,12,happy
1994-09-03,78,Thinkin' Problem,David Ball,76.0,40,10,happy
1994-09-03,79,90's Girl,Blackgirl,74.0,71,10,sad
1994-09-03,80,Right Beside You,Sophie B. Hawkins,90.0,80,3,happy
1994-09-03,81,Weekend Love,Queen Latifah,75.0,70,7,happy
1994-09-03,82,"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,89.0,82,2,happy
1994-09-03,83,Be My Baby Tonight,John Michael Montgomery,82.0,73,5,happy
1994-09-03,84,But It's Alright,Huey Lewis & The News,91.0,84,2,happy
1994-09-03,85,Southernplayalisticadillacmuzik,OutKast,78.0,74,8,happy
1994-09-03,86,Your Love Is So Divine,Miranda,86.0,66,12,happy
1994-09-03,87,Take It Easy,Mad Lion,81.0,69,6,happy
1994-09-03,88,Games People Play,Inner Circle,,88,1,happy
1994-09-03,89,I'm Not Over You,CeCe Peniston,80.0,41,12,happy
1994-09-03,90,You Gotta Be,Des'ree,,90,1,happy
1994-09-03,91,Love Is Strong,The Rolling Stones,96.0,91,4,happy
1994-09-03,92,Fade Into You,Mazzy Star,,92,1,sad
1994-09-03,93,Afternoons & Coffeespoons,Crash Test Dummies,83.0,66,9,happy
1994-09-03,94,Can U Get Wit It,Usher,,94,1,happy
1994-09-03,95,Think Twice,Celine Dion,95.0,95,3,sad
1994-09-03,96,It's Over Now,Cause And Effect,88.0,67,11,happy
1994-09-03,97,Sweet Sensual Love,Big Mountain,87.0,80,5,happy
1994-09-03,98,You,Bonnie Raitt,94.0,92,5,sad
1994-09-03,99,Misled,Celine Dion,92.0,23,19,happy
1994-09-03,100,Possession,Sarah McLachlan,97.0,73,18,happy
1994-08-06,1,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,2.0,1,14,sad
1994-08-06,2,I Swear,All-4-One,1.0,1,16,sad
1994-08-06,3,Fantastic Voyage,Coolio,3.0,3,10,happy
1994-08-06,4,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,5.0,4,12,sad
1994-08-06,5,"Any Time, Any Place/And On And On",Janet Jackson,4.0,2,11,sad
1994-08-06,6,Don't Turn Around,Ace Of Base,7.0,4,14,happy
1994-08-06,7,"Regulate (From ""Above The Rim"")",Warren G & Nate Dogg,6.0,2,16,happy
1994-08-06,8,Wild Night,John Mellencamp With Me'Shell Ndegeocello,10.0,8,11,happy
1994-08-06,9,Funkdafied,Da Brat,8.0,8,10,happy
1994-08-06,10,Back & Forth,Aaliyah,9.0,5,15,happy
1994-08-06,11,If You Go,Jon Secada,11.0,10,14,happy
1994-08-06,12,Shine,Collective Soul,12.0,12,14,sad
1994-08-06,13,You Mean The World To Me,Toni Braxton,13.0,7,19,happy
1994-08-06,14,Anytime You Need A Friend,Mariah Carey,14.0,12,11,sad
1994-08-06,15,I Miss You,Aaron Hall,16.0,15,13,happy
1994-08-06,16,"I'll Remember (From ""With Honors"")",Madonna,15.0,2,19,sad
1994-08-06,17,When Can I See You,Babyface,19.0,17,8,happy
1994-08-06,18,Crazy,Aerosmith,17.0,17,12,happy
1994-08-06,19,Your Body's Callin',R. Kelly,18.0,13,13,happy
1994-08-06,20,Always,Erasure,21.0,20,15,happy
1994-08-06,21,Prayer For The Dying,Seal,24.0,21,9,happy
1994-08-06,22,This D.J.,Warren G,23.0,22,3,happy
1994-08-06,23,Always In My Heart,Tevin Campbell,25.0,23,7,happy
1994-08-06,24,The Sign,Ace Of Base,22.0,1,32,happy
1994-08-06,25,"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,20.0,6,24,happy
1994-08-06,26,Back In The Day,Ahmad,28.0,26,11,happy
1994-08-06,27,The Way She Loves Me,Richard Marx,33.0,27,4,happy
1994-08-06,28,Come To My Window,Melissa Etheridge,27.0,27,24,happy
1994-08-06,29,You Better Wait,Steve Perry,37.0,29,4,happy
1994-08-06,30,Stroke You Up,Changing Faces,47.0,30,2,happy
1994-08-06,31,The Most Beautiful Girl In The World,Prince,26.0,3,23,happy
1994-08-06,32,100% Pure Love,Crystal Waters,36.0,32,11,happy
1994-08-06,33,Willing To Forgive,Aretha Franklin,29.0,26,13,happy
1994-08-06,34,Give It Up,Public Enemy,34.0,34,4,happy
1994-08-06,35,Beautiful In My Eyes,Joshua Kadison,31.0,19,17,sad
1994-08-06,36,Don't Take The Girl,Tim McGraw,32.0,17,12,sad
1994-08-06,37,Return To Innocence,Enigma,30.0,4,23,sad
1994-08-06,38,"The Place Where You Belong (From ""Beverly Hills Cop III"")",Shai,35.0,34,10,happy
1994-08-06,39,Fall Down,Toad The Wet Sprocket,38.0,33,10,happy
1994-08-06,40,Tootsee Roll,69 Boyz,51.0,40,5,happy
1994-08-06,41,Booti Call,BLACKstreet,44.0,41,7,happy
1994-08-06,42,You Let Your Heart Go Too Fast,Spin Doctors,49.0,42,4,happy
1994-08-06,43,Funky Y-2-C,The Puppies,43.0,43,6,happy
1994-08-06,44,"Anything (From ""Above The Rim"")",SWV,39.0,18,18,sad
1994-08-06,45,Thinkin' Problem,David Ball,54.0,40,6,happy
1994-08-06,46,Selling The Drama,Live,45.0,43,10,happy
1994-08-06,47,Whatta Man,Salt-N-Pepa Featuring En Vogue,46.0,3,29,happy
1994-08-06,48,Sending My Love,Zhane,40.0,40,12,happy
1994-08-06,49,I'm Ready,Tevin Campbell,42.0,9,22,happy
1994-08-06,50,Do You Wanna Get Funky,C+C Music Factory,64.0,50,2,happy
1994-08-06,51,Nuttin' But Love,Heavy D & The Boyz,55.0,51,6,happy
1994-08-06,52,Backwater,Meat Puppets,50.0,47,9,happy
1994-08-06,53,I'm Not Over You,CeCe Peniston,41.0,41,8,happy
1994-08-06,54,None Of Your Business,Salt-N-Pepa,58.0,54,3,happy
1994-08-06,55,Bop Gun (One Nation),Ice Cube Featuring George Clinton,68.0,55,2,happy
1994-08-06,56,"I'll Take You There (From ""Threesome"")",General Public,48.0,22,18,happy
1994-08-06,57,Closer,Nine Inch Nails,57.0,57,9,happy
1994-08-06,58,Love Is All Around,Wet Wet Wet,71.0,58,5,sad
1994-08-06,59,Action,Terror Fabulous Featuring Nadine Sutherland,63.0,59,3,sad
1994-08-06,60,Girls & Boys,Blur,60.0,60,7,happy
1994-08-06,61,Got Me Waiting,Heavy D & The Boyz,56.0,20,20,happy
1994-08-06,62,Sleeping In My Car,Roxette,53.0,50,6,happy
1994-08-06,63,The Right Kinda Lover,Patti LaBelle,61.0,61,6,happy
1994-08-06,64,Misled,Celine Dion,52.0,23,15,happy
1994-08-06,65,What's Up,DJ Miko,59.0,58,8,happy
1994-08-06,66,Afternoons & Coffeespoons,Crash Test Dummies,70.0,66,5,happy
1994-08-06,67,It's Over Now,Cause And Effect,76.0,67,7,happy
1994-08-06,68,Nappy Heads,Fugees,77.0,68,6,happy
1994-08-06,69,Never Lie,Immature,86.0,69,2,sad
1994-08-06,70,Pumps And A Bump,M.C. Hammer,74.0,26,20,happy
1994-08-06,71,Maybe Love Will Change Your Mind,Stevie Nicks,62.0,57,8,happy
1994-08-06,72,Your Love Is So Divine,Miranda,66.0,66,8,happy
1994-08-06,73,Take It Easy,Mad Lion,75.0,73,2,happy
1994-08-06,74,Weekend Love,Queen Latifah,80.0,74,3,happy
1994-08-06,75,Moving On Up,M People,72.0,34,14,happy
1994-08-06,76,I'll Remember You,Atlantic Starr,73.0,55,10,sad
1994-08-06,77,Southernplayalisticadillacmuzik,OutKast,87.0,77,4,happy
1994-08-06,78,90's Girl,Blackgirl,81.0,78,6,sad
1994-08-06,79,Dreams,The Cranberries,67.0,42,19,energetic
1994-08-06,80,Be My Baby Tonight,John Michael Montgomery,,80,1,happy
1994-08-06,81,I'd Give Anything,Gerald Levert,,81,1,sad
1994-08-06,82,Sweet Potatoe Pie,Domino,65.0,27,18,happy
1994-08-06,83,Old To The New,Nice & Smooth,69.0,59,6,happy
1994-08-06,84,All I Wanna Do,Sheryl Crow,,84,1,happy
1994-08-06,85,On Point,House Of Pain,91.0,85,2,happy
1994-08-06,86,I Need Your Love,Boston,78.0,51,9,happy
1994-08-06,87,Possession,Sarah McLachlan,79.0,73,14,happy
1994-08-06,88,Diary Of A Madman,Gravediggaz,83.0,82,5,happy
1994-08-06,89,Happiness,Billy Lawrence,89.0,89,2,happy
1994-08-06,90,How Do You Like It?,Keith Sweat,84.0,48,20,happy
1994-08-06,91,Sweet Sensual Love,Big Mountain,,91,1,happy
1994-08-06,92,Tell Me Where It Hurts,Kathy Troccoli,88.0,88,5,happy
1994-08-06,93,Worker Man,Patra,82.0,53,15,happy
1994-08-06,94,You,Bonnie Raitt,,94,1,sad
1994-08-06,95,"No Guns, No Murder",Rayvon,,95,1,happy
1994-08-06,96,I'm The Only One,Melissa Etheridge,,96,1,happy
1994-08-06,97,Wink,Neal McCoy,99.0,91,4,happy
1994-08-06,98,When I Give My Love,Keith Sweat,,98,1,happy
1994-08-06,99,"Crooklyn (From ""Crooklyn"")",The Crooklyn Dodgers,85.0,60,12,happy
1994-08-06,100,Infatuation,Jamie Foxx,92.0,92,2,happy
1994-07-02,1,I Swear,All-4-One,1.0,1,11,sad
1994-07-02,2,"Regulate (From ""Above The Rim"")",Warren G & Nate Dogg,3.0,2,11,happy
1994-07-02,3,"Any Time, Any Place/And On And On",Janet Jackson,2.0,2,6,sad
1994-07-02,4,Don't Turn Around,Ace Of Base,4.0,4,9,happy
1994-07-02,5,Back & Forth,Aaliyah,6.0,5,10,happy
1994-07-02,6,"I'll Remember (From ""With Honors"")",Madonna,5.0,2,14,sad
1994-07-02,7,You Mean The World To Me,Toni Braxton,7.0,7,14,happy
1994-07-02,8,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,10.0,8,9,sad
1994-07-02,9,"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,9.0,6,19,happy
1994-07-02,10,If You Go,Jon Secada,13.0,10,9,happy
1994-07-02,11,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,16.0,11,7,sad
1994-07-02,12,Anytime You Need A Friend,Mariah Carey,12.0,12,6,sad
1994-07-02,13,The Sign,Ace Of Base,8.0,1,27,happy
1994-07-02,14,Your Body's Callin',R. Kelly,15.0,13,8,happy
1994-07-02,15,The Most Beautiful Girl In The World,Prince,11.0,3,18,happy
1994-07-02,16,Funkdafied,Da Brat,20.0,16,5,happy
1994-07-02,17,Shine,Collective Soul,18.0,17,9,sad
1994-07-02,18,Fantastic Voyage,Coolio,35.0,18,5,happy
1994-07-02,19,Return To Innocence,Enigma,14.0,4,18,sad
1994-07-02,20,Don't Take The Girl,Tim McGraw,17.0,17,7,sad
1994-07-02,21,I Miss You,Aaron Hall,23.0,21,8,happy
1994-07-02,22,Wild Night,John Mellencamp With Me'Shell Ndegeocello,27.0,22,6,happy
1994-07-02,23,Beautiful In My Eyes,Joshua Kadison,22.0,19,12,sad
1994-07-02,24,I'm Ready,Tevin Campbell,19.0,9,17,happy
1994-07-02,25,Crazy,Aerosmith,30.0,25,7,happy
1994-07-02,26,"Anything (From ""Above The Rim"")",SWV,21.0,18,13,sad
1994-07-02,27,Always,Erasure,29.0,27,10,happy
1994-07-02,28,Misled,Celine Dion,24.0,23,10,happy
1994-07-02,29,Got Me Waiting,Heavy D & The Boyz,28.0,20,15,happy
1994-07-02,30,Bump N' Grind,R. Kelly,25.0,1,22,happy
1994-07-02,31,Come To My Window,Melissa Etheridge,32.0,31,19,happy
1994-07-02,32,"I'll Take You There (From ""Threesome"")",General Public,26.0,22,13,happy
1994-07-02,33,Willing To Forgive,Aretha Franklin,42.0,33,8,happy
1994-07-02,34,Back In The Day,Ahmad,40.0,34,6,happy
1994-07-02,35,Moving On Up,M People,34.0,34,9,happy
1994-07-02,36,Whatta Man,Salt-N-Pepa Featuring En Vogue,33.0,3,24,happy
1994-07-02,37,Loser,Beck,31.0,10,23,happy
1994-07-02,38,Mmm Mmm Mmm Mmm,Crash Test Dummies,37.0,4,23,happy
1994-07-02,39,"The Place Where You Belong (From ""Beverly Hills Cop III"")",Shai,48.0,39,5,happy
1994-07-02,40,Now And Forever,Richard Marx,36.0,7,24,sad
1994-07-02,41,Sweet Potatoe Pie,Domino,38.0,27,13,happy
1994-07-02,42,Prayer For The Dying,Seal,53.0,42,4,happy
1994-07-02,43,100% Pure Love,Crystal Waters,47.0,43,6,happy
1994-07-02,44,(She's) Some Kind Of Wonderful,Huey Lewis & The News,46.0,44,8,happy
1994-07-02,45,The Power Of Love,Celine Dion,41.0,1,32,sad
1994-07-02,46,Without You/Never Forget You,Mariah Carey,39.0,3,23,sad
